개방서비스명,영업상태명,폐업년도,폐업일자,위치,도로명전체주소,사업장명
썰매장업,폐업,2017,20170804,경상,경상남도 창녕군 부곡면 온천중앙로 77 (외2필지),부곡하와이또기눈썰매장
무도장업,폐업,2018,20180202,서울,서울특별시 동대문구 천호대로 313 (답십리동),써니 무도장
무도장업,폐업,2020,20200529,서울,"서울특별시 동대문구 왕산로 185 (청량리동,제일빌딩 2층)",제일무도장
무도장업,폐업,2017,20171102,서울,서울특별시 동대문구 고미술로 99 (답십리동),제니아무도장
무도장업,폐업,2018,20180320,서울,서울특별시 마포구 성미산로 157 (연남동),와드 피티 스튜디오
무도장업,폐업,2019,20190213,경기,"경기도 파주시 금정18길 15 (금촌동,3층)",태평양무도장
무도장업,폐업,2016,20161109,경기,경기도 파주시 파주읍 연풍5길 28,팡팡무도장
무도장업,폐업,2020,20200518,경기,"경기도 이천시 어재연로10번길 43, 소망빌딩 (중리동)",국제무도장
무도장업,폐업,2019,20190422,경기,"경기도 안양시 동안구 관평로182번길 23, B202, B203호 (관양동, 무지개상가)",동경 무도장
무도장업,폐업,2017,20170222,충청,"충청남도 서산시 번화2로 34, 지하층 (동문동)",다솔댄스학원
무도장업,폐업,2020,20200130,충청,충청남도 태안군 태안읍 군청7길 13-10,제일무도장
무도장업,폐업,2019,20190925,충청,"충청북도 청주시 상당구 월평로184번길 141, 3층 (용암동)",코리아댄스클럽(콜라텍)
무도장업,폐업,2020,20201222,서울,"서울특별시 강북구 도봉로 342, 정준빌딩 지하2층 (번동)",(주)벌리
무도장업,폐업,2019,20190106,충청,충청북도 제천시 용두천로 64 (화산동),신세계무도장
무도장업,폐업,2020,20200303,전라,전라북도 익산시 중앙로1길 50  (남중동),스카라무도장
무도장업,폐업,2017,20171229,경기,"경기도 의정부시 태평로73번길 20 (의정부동, 의정부제일시장)",팡팡무도장
무도장업,폐업,2017,20170113,경기,경기도 의정부시 평화로483번길 47 (의정부동),21세기무도장
무도장업,폐업,2016,20160817,강원,강원도 속초시 중앙로 167 (중앙동),동해무도장
무도장업,폐업,2019,20190527,경기,경기도 수원시 팔달구 창룡대로8번길 34 (팔달로1가),황궁
무도장업,폐업,2018,20180718,강원,강원도 강릉시 옥가로50번길 2 (옥천동),영동콜라텍
무도장업,폐업,2019,20190222,강원,강원도 강릉시 옥가로 61-136 (교동),솔향생활체육리듬연수원
무도장업,폐업,2020,20200624,서울,서울특별시 중랑구 중랑역로 262 (묵동),동양 무도장
무도장업,폐업,2018,20180202,서울,서울특별시 동대문구 장한로2길 36 (장안동),두봉무도장
무도장업,폐업,2020,20200303,경기,경기도 양평군 양평읍 공흥로 33,양평무도장
무도장업,폐업,2017,20171026,서울,서울특별시 도봉구 노해로69길 15-15 (창동),창동국빈관무도장
무도장업,폐업,2018,20180406,경기,경기도 광명시 오리로 865 (철산동),청산 무도학원
무도장업,폐업,2020,20200803,경기,경기도 광명시 광명로 910 (광명동),동서 무도장
무도장업,폐업,2018,20180109,경기,"경기도 시흥시 중심상가로 195, 4층(일부), 5층호 (정왕동, 수창빌딩)",지존 당구장
무도장업,폐업,2020,20200529,경기,"경기도 성남시 분당구 성남대로 30 (구미동,동아그린프라지 지하1층 B03,B04,B05일부,B07일부,B08~B30)",모아락무도장
무도장업,폐업,2020,20200303,서울,"서울특별시 동대문구 고미술로 100, 지하 1층 (답십리동)",아가페무도장
무도장업,폐업,2016,20160218,전라,전라북도 남원시 동림로 11 (죽항동),남원무도장
무도장업,폐업,2016,20160310,제주,제주특별자치도 제주시 한림읍 한림해안로 128,한림그랜드
무도장업,폐업,2020,20200511,경상,경상북도 구미시 구미중앙로42길 6 (송정동),오성무도장
무도장업,폐업,2016,20160610,대구,대구광역시 동구 동부로22길 55 (신천동),J&K무도장
무도장업,폐업,2018,20180129,전라,전라북도 전주시 완산구 태평5길 10 (서노송동),라도 콜라텍
빙상장업,폐업,2019,20190227,경기,"경기도 고양시 일산서구 한류월드로 300, 원마운트 (대화동)",(주)원마운트
빙상장업,폐업,2019,20190226,서울,"서울특별시 송파구 충민로 66, 가든파이브라이프 (문정동)",가든파이브 아이스링크
빙상장업,폐업,2019,20190208,서울,"서울특별시 송파구 올림픽로 424, 올림픽공원 (방이동)",올림픽공원 스케이트장
빙상장업,폐업,2019,20190531,세종,"세종특별자치시 한누리대로 2130, 세종시청 (보람동)",세종시청광장 야외스케이트장
빙상장업,폐업,2019,20190220,충청,"충청남도 천안시 서북구 번영로 208, 오륜문 광장 (백석동)",천안종합운동장 야외스케이트장
빙상장업,폐업,2019,20190314,서울,서울특별시 마포구 성암로 255 (주)문화방송 (상암동),MBC스케이트장
빙상장업,폐업,2019,20190927,충청,"충청북도 청주시 서원구 예체로 118-1, 청주시민회관 (사직동)",(주)알앤알 스포츠
빙상장업,폐업,2017,20170228,서울,"서울특별시 마포구 성암로 255 (상암동, (주)문화방송)",MBC 스케이트장
빙상장업,폐업,2016,20160303,서울,"서울특별시 마포구 성암로 255 (상암동, (주)문화방송)",MBC 스케이트장
빙상장업,폐업,2016,20160308,충청,"충청남도 서산시 동서1로 182 (예천동, 예천 한성필하우스)",서산시 스케이트장
빙상장업,폐업,2018,20180314,충청,"충청북도 청주시 서원구 흥덕로 69, 예술의 전당 (사직동)",청주 야외스케이트장
빙상장업,폐업,2017,20170829,서울,서울특별시 광진구 워커힐로 177 (광장동),워커힐 아이스링크
빙상장업,폐업,2017,20170426,부산,"부산광역시 수영구 남천바다로10번길 72 (남천동,3층)",극동레포츠타운
빙상장업,폐업,2020,20200218,대구,대구광역시 달성군 가창면 가창로 891,스파밸리 빙상장
빙상장업,폐업,2016,20160902,전라,"전라북도 익산시 고봉로 313 (영등동, 익산아이스링크)",익산아이스링크
빙상장업,폐업,2020,20200326,경기,경기도 용인시 처인구 포곡읍 에버랜드로 199 (삼성에버랜드),에버랜드 매직 아이스링크
빙상장업,폐업,2020,20200309,강원,강원도 정선군 사북읍 하이원길 265 (강원랜드),(주)강원랜드
빙상장업,폐업,2016,20161230,부산,"부산광역시 해운대구 해운대해변로 264-0 (우동, 해운대관광봉사센타)",해운대비치 국제 아이스링크
빙상장업,폐업,2016,20160722,부산,부산광역시 해운대구 수영강변대로 120 (우동),영화의 전당 Art 스케이트장
빙상장업,폐업,2018,20181031,대전,대전광역시 서구 남선로 66  (탄방동),남선공원종합체육관
빙상장업,폐업,2018,20180309,경상,"경상북도 포항시 남구 희망대로 810, 포항종합공설운동장 (대도동)",포항 야외스케이트장
빙상장업,폐업,2020,20200813,경기,경기도 동두천시 상패로 69 (상패동),동두천 국제 컬링 경기장
빙상장업,폐업,2020,20200210,충청,충청남도 홍성군 홍성읍 홍덕서로 78,홍성군 야외스케이트장(주-세항이엔지)
빙상장업,폐업,2018,20180214,서울,"서울특별시 송파구 올림픽로 424, 올림픽공원 (방이동)",올림픽스케이트장
빙상장업,폐업,2017,20170227,서울,"서울특별시 송파구 올림픽로 424 (방이동, 올림픽공원)",올림픽스케이트장
빙상장업,폐업,2016,20160215,서울,"서울특별시 송파구 올림픽로 424 (방이동, 올림픽공원)",올림픽스케이트장
빙상장업,폐업,2018,20180319,서울,"서울특별시 영등포구 여의공원로 68, 여의도공원 문화의마당 (여의도동)",여의아이스파크
빙상장업,폐업,2017,20170616,서울,"서울특별시 영등포구 여의공원로 68 (여의도동, 여의도공원 문화의마당)",여의 아이스파크
빙상장업,폐업,2017,20170216,경기,"경기도 부천시 석천로 293 (중동, 부천체육관)",부천레저산업
빙상장업,폐업,2019,20190118,경기,"경기도 시흥시 서해안로 900, 시흥에코피아주식회사 (월곶동)",시흥 야외스케이트장
빙상장업,폐업,2016,20160804,경기,"경기도 남양주시 덕송3로 76, 소각동 (별내동)",(주)메이저스포츠 남양주별내빙상장
빙상장업,폐업,2020,20200219,서울,"서울특별시 강남구 영동대로 513, 코엑스 (삼성동)",코엑스 K-POP광장 아이스런
빙상장업,폐업,2020,20200212,경상,"경상남도 진주시 남강로 1655, 진주실내체육관 옆 (초전동)",진주시 야외스케이트장
빙상장업,폐업,2020,20200304,충청,"충청남도 천안시 동남구 천안대로 844, 도솔광장 (신부동)",도솔광장 야외스케이트장
빙상장업,폐업,2020,20200304,충청,"충청남도 천안시 서북구 번영로 208, 종합운동장(오륜문광장) (백석동)",천안종합운동장야외스케이트장
빙상장업,폐업,2020,20200204,충청,충청북도 제천시 동명로 77 (명동),제천시야외스케이트장
빙상장업,폐업,2020,20200306,세종,"세종특별자치시 한누리대로 2130, 세종시청 (보람동)",주식회사 알앤알스포츠
빙상장업,폐업,2020,20200306,서울,"서울특별시 서초구 신반포로 194, 강남고속버스터미널 (반포동)",서초아이스링크
빙상장업,폐업,2020,20200205,서울,"서울특별시 송파구 올림픽로 424, 올림픽공원 (방이동)",올림픽공원 스케이트장
빙상장업,폐업,2018,20180303,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,(주)람정제주개발
빙상장업,폐업,2018,20180306,경기,"경기도 고양시 일산서구 한류월드로 300, 원마운트 (대화동)",(주)원마운트
빙상장업,폐업,2017,20170208,경기,"경기도 고양시 일산서구 한류월드로 300 (대화동, 원마운트)",(주)원마운트
빙상장업,폐업,2016,20160218,경기,"경기도 고양시 일산서구 한류월드로 300 (대화동, 원마운트)",(주)원마운트
빙상장업,폐업,2019,20191205,서울,"서울특별시 강남구 영동대로 513, 코엑스 (삼성동)",코엑스 K-POP광장 아이스런
빙상장업,폐업,2018,20180221,충청,"충청남도 천안시 서북구 번영로 208, 종합운동장 (백석동)",천안시 종합운동장 야외스케이트장
빙상장업,폐업,2017,20170228,충청,충청남도 천안시 서북구 번영로 208 (백석동),천안시 시설관리공단 빙상장
빙상장업,폐업,2016,20160225,충청,"충청남도 천안시 서북구 번영로 208, 1층 (백석동)",천안시 시설관리공단 빙상장
요트장업,폐업,2017,20170412,충청,충청남도 보령시 남포면 남포방조제로 48-28,보령해양스포츠
요트장업,폐업,2019,20190401,제주,제주특별자치도 제주시 조천읍 조함해안로 538,(주)돌핀레저
요트장업,폐업,2016,20160824,경상,경상남도 창원시 진해구 천자로 160 (덕산동),진해해양레저스쿨
요트장업,폐업,2016,20160307,경상,경상남도 창원시 성산구 삼귀로 411-36 (귀산동),영어조합법인 경남해양
요트장업,폐업,2019,20190529,경상,경상남도 창원시 성산구 삼귀로 131 (귀곡동),한국해양스포츠연수원
요트장업,폐업,2020,20200507,경상,경상남도 통영시 한산면 두억로 348-23,(주)한산마리나리조트연수센터
요트장업,폐업,2017,20171114,경상,경상남도 통영시 무전7길 192 (무전동),아라마린서비스(주)아라레포츠파크
요트장업,폐업,2016,20160629,경상,경상남도 통영시 용남면 원평길 938,아이마리나(주)
무도학원업,폐업,2018,20180116,경상,경상남도 하동군 금남면 섬진강대로 971,전도무도학원
무도학원업,폐업,2020,20200528,서울,"서울특별시 강남구 선릉로 435 (역삼동,4층)",선능무도학원(9)
무도학원업,폐업,2017,20170609,서울,"서울특별시 구로구 경인로 232, 4층 (오류동)",국제스포츠 무도학원
무도학원업,폐업,2019,20190322,서울,"서울특별시 강서구 까치산로 76, 지층 (화곡동)",서울무도학원
무도학원업,폐업,2019,20190613,경기,"경기도 용인시 기흥구 신갈로 52 (신갈동, 외환은행)",드림댄스학원
무도학원업,폐업,2018,20180420,경기,"경기도 안양시 동안구 관평로182번길 23,  308호 (관양동,무지개상가)",카라 댄스스포츠학원
무도학원업,폐업,2020,20200803,경기,경기도 안양시 동안구 경수대로 566 (호계동),청목무도학원
무도학원업,폐업,2020,20200304,경기,"경기도 안양시 만안구 만안로 21, 3층 (안양동)",댄스스포츠학원
무도학원업,폐업,2019,20190801,경기,"경기도 안양시 만안구 문예로 63, 지하1층 (안양동)",송수빈댄스스포츠학원
무도학원업,폐업,2016,20160113,경기,"경기도 안양시 동안구 관평로182번길 30, 403호 (관양동, 한솔프라자)",H&Y 댄스스포츠
무도학원업,폐업,2017,20170619,경기,"경기도 안양시 만안구 만안로 77, 3층 (안양동)",정선화댄스아카데미
무도학원업,폐업,2016,20160414,경기,"경기도 오산시 원동로37번길 26  (원동,종합시장2층)",종합무도학원
무도학원업,폐업,2016,20160704,경기,"경기도 파주시 아동로 4  (금촌동,2층)",럭키무도학원
무도학원업,폐업,2020,20200326,경기,"경기도 양주시 덕정길 27  (덕정동,2층)",예성 댄스스포츠
무도학원업,폐업,2017,20170802,경기,경기도 파주시 파주읍 연풍5길 28,팡팡무도학원
